Level,Div Num,Div Name,Subject,Subgroup,Number Tested,Number of Students,2023-2024 Participation Rate
Div,218,Virginia School for the Deaf and Blind-Staunton,Reading,Hispanic,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Hispanic,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Male,20,20,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Reading,Male,20,20,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Male,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Multiple Races,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Reading,Multiple Races,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Students with Disabilities,31,31,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Reading,Students with Disabilities,31,31,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Students with Disabilities,15,15,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,White,16,16,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Reading,White,16,16,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,White,0,0,0
Div,93,Warren County ,Mathematics,All Students,2563,2597,98.7
Div,93,Warren County ,Reading,All Students,2557,2594,98.6
Div,93,Warren County ,Science,All Students,1084,1118,97
Div,93,Warren County ,Mathematics,Asian,23,23,100
Div,93,Warren County ,Reading,Asian,23,23,100
Div,93,Warren County ,Science,Asian,10,10,100
Div,93,Warren County ,Mathematics,Black,120,122,98.4
Div,93,Warren County ,Reading,Black,120,121,99.2
Div,93,Warren County ,Science,Black,46,47,97.9
Div,93,Warren County ,Mathematics,Economically Disadvantaged,1182,1203,98.3
Div,93,Warren County ,Reading,Economically Disadvantaged,1179,1204,97.9
Div,93,Warren County ,Science,Economically Disadvantaged,487,506,96.2
Div,93,Warren County ,Mathematics,English Learners,166,166,100
Div,93,Warren County ,Reading,English Learners,161,162,99.4
Div,93,Warren County ,Science,English Learners,66,66,100
Div,93,Warren County ,Mathematics,Female,1191,1203,99
Div,93,Warren County ,Reading,Female,1191,1203,99
Div,93,Warren County ,Science,Female,317,325,97.5
Div,93,Warren County ,Mathematics,Hispanic,313,314,99.7
Div,93,Warren County ,Reading,Hispanic,310,311,99.7
Div,93,Warren County ,Science,Hispanic,124,124,100
Div,93,Warren County ,Mathematics,Male,1370,1392,98.4
Div,93,Warren County ,Reading,Male,1364,1389,98.2
Div,93,Warren County ,Science,Male,396,409,96.8
Div,93,Warren County ,Mathematics,Multiple Races,194,199,97.5
Div,93,Warren County ,Reading,Multiple Races,197,200,98.5
Div,93,Warren County ,Science,Multiple Races,74,79,93.7
Div,93,Warren County ,Mathematics,Students with Disabilities,336,344,97.7
Div,93,Warren County ,Reading,Students with Disabilities,335,344,97.4
Div,93,Warren County ,Science,Students with Disabilities,149,159,93.7
Div,93,Warren County ,Mathematics,White,1904,1930,98.7
Div,93,Warren County ,Reading,White,1898,1930,98.3
Div,93,Warren County ,Science,White,828,856,96.7
Div,94,Washington County ,Mathematics,All Students,3437,3438,100
Div,94,Washington County ,Reading,All Students,3424,3425,100
Div,94,Washington County ,Science,All Students,1514,1518,99.7
Div,94,Washington County ,Mathematics,Asian,31,31,100
Div,94,Washington County ,Reading,Asian,30,30,100
Div,94,Washington County ,Science,Asian,15,15,100
Div,94,Washington County ,Mathematics,Black,33,33,100
Div,94,Washington County ,Reading,Black,33,33,100
Div,94,Washington County ,Science,Black,11,12,91.7
Div,94,Washington County ,Mathematics,Economically Disadvantaged,1753,1753,100
Div,94,Washington County ,Reading,Economically Disadvantaged,1749,1749,100
Div,94,Washington County ,Science,Economically Disadvantaged,763,765,99.7
Div,94,Washington County ,Mathematics,English Learners,75,75,100
Div,94,Washington County ,Reading,English Learners,61,61,100
Div,94,Washington County ,Science,English Learners,27,28,96.4
Div,94,Washington County ,Mathematics,Female,1635,1635,100
Div,94,Washington County ,Reading,Female,1631,1631,100
Div,94,Washington County ,Science,Female,485,486,99.8
Div,94,Washington County ,Mathematics,Hispanic,130,130,100
Div,94,Washington County ,Reading,Hispanic,118,118,100
Div,94,Washington County ,Science,Hispanic,54,55,98.2
Div,94,Washington County ,Mathematics,Male,1801,1802,99.9
Div,94,Washington County ,Reading,Male,1792,1793,99.9
Div,94,Washington County ,Science,Male,525,526,99.8
Div,94,Washington County ,Mathematics,Multiple Races,100,100,100
Div,94,Washington County ,Reading,Multiple Races,100,100,100
Div,94,Washington County ,Science,Multiple Races,47,47,100
Div,94,Washington County ,Mathematics,Students with Disabilities,662,663,99.8
Div,94,Washington County ,Reading,Students with Disabilities,663,664,99.8
Div,94,Washington County ,Science,Students with Disabilities,265,267,99.3
Div,94,Washington County ,Mathematics,White,3138,3139,100
Div,94,Washington County ,Reading,White,3138,3139,100
Div,94,Washington County ,Science,White,1383,1385,99.9
Div,130,Waynesboro City ,Mathematics,All Students,1420,1450,97.9
Div,130,Waynesboro City ,Reading,All Students,1413,1443,97.9
Div,130,Waynesboro City ,Science,All Students,583,601,97
Div,130,Waynesboro City ,Mathematics,Asian,22,22,100
Div,130,Waynesboro City ,Reading,Asian,22,22,100
Div,130,Waynesboro City ,Science,Asian,12,12,100
Div,130,Waynesboro City ,Mathematics,Black,240,248,96.8
Div,130,Waynesboro City ,Reading,Black,238,246,96.7
Div,130,Waynesboro City ,Science,Black,103,104,99
Div,130,Waynesboro City ,Mathematics,Economically Disadvantaged,808,829,97.5
Div,130,Waynesboro City ,Reading,Economically Disadvantaged,808,825,97.9
Div,130,Waynesboro City ,Science,Economically Disadvantaged,304,312,97.4
Div,130,Waynesboro City ,Mathematics,English Learners,171,174,98.3
Div,130,Waynesboro City ,Reading,English Learners,164,168,97.6
Div,130,Waynesboro City ,Science,English Learners,69,70,98.6
Div,130,Waynesboro City ,Mathematics,Female,703,715,98.3
Div,130,Waynesboro City ,Reading,Female,698,711,98.2
Div,130,Waynesboro City ,Science,Female,184,185,99.5
Div,130,Waynesboro City ,Mathematics,Hispanic,326,332,98.2
Div,130,Waynesboro City ,Reading,Hispanic,322,327,98.5
Div,130,Waynesboro City ,Science,Hispanic,126,127,99.2
Div,130,Waynesboro City ,Mathematics,Male,717,735,97.6
Div,130,Waynesboro City ,Reading,Male,715,732,97.7
Div,130,Waynesboro City ,Science,Male,213,216,98.6
Div,130,Waynesboro City ,Mathematics,Multiple Races,164,166,98.8
Div,130,Waynesboro City ,Reading,Multiple Races,164,166,98.8
Div,130,Waynesboro City ,Science,Multiple Races,73,74,98.6
Div,130,Waynesboro City ,Mathematics,Students with Disabilities,194,201,96.5
Div,130,Waynesboro City ,Reading,Students with Disabilities,191,201,95
Div,130,Waynesboro City ,Science,Students with Disabilities,77,79,97.5
Div,130,Waynesboro City ,Mathematics,White,664,677,98.1
Div,130,Waynesboro City ,Reading,White,663,677,97.9
Div,130,Waynesboro City ,Science,White,266,280,95
Div,207,West Point ,Mathematics,All Students,421,427,98.6
Div,207,West Point ,Reading,All Students,424,429,98.8
Div,207,West Point ,Science,All Students,175,178,98.3
Div,207,West Point ,Mathematics,Asian,0,0,0
Div,207,West Point ,Reading,Asian,0,0,0
Div,207,West Point ,Science,Asian,0,0,0
Div,207,West Point ,Mathematics,Black,47,47,100
Div,207,West Point ,Reading,Black,46,47,97.9
Div,207,West Point ,Science,Black,22,22,100
Div,207,West Point ,Mathematics,Economically Disadvantaged,159,162,98.1
Div,207,West Point ,Reading,Economically Disadvantaged,160,164,97.6
Div,207,West Point ,Science,Economically Disadvantaged,66,68,97.1
Div,207,West Point ,Mathematics,English Learners,0,0,0
Div,207,West Point ,Reading,English Learners,0,0,0
Div,207,West Point ,Science,English Learners,0,0,0
Div,207,West Point ,Mathematics,Female,220,222,99.1
Div,207,West Point ,Reading,Female,223,224,99.6
Div,207,West Point ,Science,Female,56,56,100
Div,207,West Point ,Mathematics,Hispanic,24,25,96
Div,207,West Point ,Reading,Hispanic,24,24,100
Div,207,West Point ,Science,Hispanic,0,0,0
Div,207,West Point ,Mathematics,Male,201,205,98
Div,207,West Point ,Reading,Male,201,205,98
Div,207,West Point ,Science,Male,50,50,100
Div,207,West Point ,Mathematics,Multiple Races,31,33,93.9
Div,207,West Point ,Reading,Multiple Races,31,33,93.9
Div,207,West Point ,Science,Multiple Races,13,14,92.9
Div,207,West Point ,Mathematics,Students with Disabilities,50,52,96.2
Div,207,West Point ,Reading,Students with Disabilities,51,53,96.2
Div,207,West Point ,Science,Students with Disabilities,21,23,91.3
Div,207,West Point ,Mathematics,White,310,313,99
Div,207,West Point ,Reading,White,314,316,99.4
Div,207,West Point ,Science,White,130,132,98.5
Div,95,Westmoreland County ,Mathematics,All Students,760,763,99.6
Div,95,Westmoreland County ,Reading,All Students,760,764,99.5
Div,95,Westmoreland County ,Science,All Students,332,335,99.1
Div,95,Westmoreland County ,Mathematics,Asian,0,0,0
Div,95,Westmoreland County ,Reading,Asian,0,0,0
Div,95,Westmoreland County ,Science,Asian,0,0,0
Div,95,Westmoreland County ,Mathematics,Black,283,284,99.6
Div,95,Westmoreland County ,Reading,Black,284,285,99.6
Div,95,Westmoreland County ,Science,Black,131,132,99.2
Div,95,Westmoreland County ,Mathematics,Economically Disadvantaged,485,487,99.6
Div,95,Westmoreland County ,Reading,Economically Disadvantaged,486,488,99.6
Div,95,Westmoreland County ,Science,Economically Disadvantaged,209,211,99.1
Div,95,Westmoreland County ,Mathematics,English Learners,69,69,100
Div,95,Westmoreland County ,Reading,English Learners,67,67,100
Div,95,Westmoreland County ,Science,English Learners,30,30,100
Div,95,Westmoreland County ,Mathematics,Female,366,368,99.5
Div,95,Westmoreland County ,Reading,Female,367,368,99.7
Div,95,Westmoreland County ,Science,Female,104,104,100
Div,95,Westmoreland County ,Mathematics,Hispanic,121,121,100
Div,95,Westmoreland County ,Reading,Hispanic,119,119,100
Div,95,Westmoreland County ,Science,Hispanic,53,53,100
Div,95,Westmoreland County ,Mathematics,Male,394,395,99.7
Div,95,Westmoreland County ,Reading,Male,393,396,99.2
Div,95,Westmoreland County ,Science,Male,123,124,99.2
Div,95,Westmoreland County ,Mathematics,Multiple Races,55,55,100
Div,95,Westmoreland County ,Reading,Multiple Races,54,55,98.2
Div,95,Westmoreland County ,Science,Multiple Races,24,24,100
Div,95,Westmoreland County ,Mathematics,Students with Disabilities,114,116,98.3
Div,95,Westmoreland County ,Reading,Students with Disabilities,115,116,99.1
Div,95,Westmoreland County ,Science,Students with Disabilities,42,43,97.7
Div,95,Westmoreland County ,Mathematics,White,294,296,99.3
Div,95,Westmoreland County ,Reading,White,296,298,99.3
Div,95,Westmoreland County ,Science,White,118,120,98.3
Div,131,Williamsburg-James City County ,Mathematics,All Students,6023,6082,99
Div,131,Williamsburg-James City County ,Reading,All Students,5967,6026,99
Div,131,Williamsburg-James City County ,Science,All Students,2556,2617,97.7
Div,131,Williamsburg-James City County ,Mathematics,Asian,163,164,99.4
Div,131,Williamsburg-James City County ,Reading,Asian,153,154,99.4
Div,131,Williamsburg-James City County ,Science,Asian,74,74,100
Div,131,Williamsburg-James City County ,Mathematics,Black,1092,1110,98.4
Div,131,Williamsburg-James City County ,Reading,Black,1088,1113,97.8
Div,131,Williamsburg-James City County ,Science,Black,449,466,96.4
Div,131,Williamsburg-James City County ,Mathematics,Economically Disadvantaged,2176,2207,98.6
Div,131,Williamsburg-James City County ,Reading,Economically Disadvantaged,2126,2169,98
Div,131,Williamsburg-James City County ,Science,Economically Disadvantaged,885,919,96.3
Div,131,Williamsburg-James City County ,Mathematics,English Learners,456,459,99.3
Div,131,Williamsburg-James City County ,Reading,English Learners,384,386,99.5
Div,131,Williamsburg-James City County ,Science,English Learners,155,157,98.7
Div,131,Williamsburg-James City County ,Mathematics,Female,2918,2941,99.2
Div,131,Williamsburg-James City County ,Reading,Female,2889,2914,99.1
Div,131,Williamsburg-James City County ,Science,Female,815,820,99.4
Div,131,Williamsburg-James City County ,Mathematics,Hispanic,962,975,98.7
Div,131,Williamsburg-James City County ,Reading,Hispanic,911,921,98.9
Div,131,Williamsburg-James City County ,Science,Hispanic,390,400,97.5
Div,131,Williamsburg-James City County ,Mathematics,Male,3100,3136,98.9
Div,131,Williamsburg-James City County ,Reading,Male,3073,3107,98.9
Div,131,Williamsburg-James City County ,Science,Male,897,906,99
Div,131,Williamsburg-James City County ,Mathematics,Multiple Races,538,543,99.1
Div,131,Williamsburg-James City County ,Reading,Multiple Races,538,541,99.4
Div,131,Williamsburg-James City County ,Science,Multiple Races,226,233,97
Div,131,Williamsburg-James City County ,Mathematics,Students with Disabilities,1022,1048,97.5
Div,131,Williamsburg-James City County ,Reading,Students with Disabilities,1022,1048,97.5
Div,131,Williamsburg-James City County ,Science,Students with Disabilities,400,424,94.3
Div,131,Williamsburg-James City County ,Mathematics,White,3238,3260,99.3
Div,131,Williamsburg-James City County ,Reading,White,3247,3266,99.4
Div,131,Williamsburg-James City County ,Science,White,1401,1428,98.1
Div,132,Winchester City ,Mathematics,All Students,2073,2075,99.9
Div,132,Winchester City ,Reading,All Students,1985,1995,99.5
Div,132,Winchester City ,Science,All Students,884,890,99.3
Div,132,Winchester City ,Mathematics,Asian,71,71,100
Div,132,Winchester City ,Reading,Asian,53,53,100
Div,132,Winchester City ,Science,Asian,26,26,100
Div,132,Winchester City ,Mathematics,Black,189,189,100
Div,132,Winchester City ,Reading,Black,188,190,98.9
Div,132,Winchester City ,Science,Black,79,80,98.8
Div,132,Winchester City ,Mathematics,Economically Disadvantaged,1305,1305,100
Div,132,Winchester City ,Reading,Economically Disadvantaged,1268,1276,99.4
Div,132,Winchester City ,Science,Economically Disadvantaged,545,548,99.5
Div,132,Winchester City ,Mathematics,English Learners,732,733,99.9
Div,132,Winchester City ,Reading,English Learners,651,654,99.5
Div,132,Winchester City ,Science,English Learners,270,271,99.6
Div,132,Winchester City ,Mathematics,Female,1007,1009,99.8
Div,132,Winchester City ,Reading,Female,958,964,99.4
Div,132,Winchester City ,Science,Female,278,278,100
Div,132,Winchester City ,Mathematics,Hispanic,930,931,99.9
Div,132,Winchester City ,Reading,Hispanic,865,871,99.3
Div,132,Winchester City ,Science,Hispanic,393,396,99.2
Div,132,Winchester City ,Mathematics,Male,1066,1066,100
Div,132,Winchester City ,Reading,Male,1027,1031,99.6
Div,132,Winchester City ,Science,Male,327,327,100
Div,132,Winchester City ,Mathematics,Multiple Races,151,151,100
Div,132,Winchester City ,Reading,Multiple Races,152,152,100
Div,132,Winchester City ,Science,Multiple Races,68,68,100
Div,132,Winchester City ,Mathematics,Students with Disabilities,303,303,100
Div,132,Winchester City ,Reading,Students with Disabilities,299,304,98.4
Div,132,Winchester City ,Science,Students with Disabilities,139,142,97.9
Div,132,Winchester City ,Mathematics,White,724,725,99.9
Div,132,Winchester City ,Reading,White,719,721,99.7
Div,132,Winchester City ,Science,White,313,315,99.4
Div,96,Wise County ,Mathematics,All Students,2651,2769,95.7
Div,96,Wise County ,Reading,All Students,2755,2761,99.8
Div,96,Wise County ,Science,All Students,1190,1194,99.7
Div,96,Wise County ,Mathematics,Asian,0,0,0
Div,96,Wise County ,Reading,Asian,0,0,0
Div,96,Wise County ,Science,Asian,0,0,0
Div,96,Wise County ,Mathematics,Black,46,47,97.9
Div,96,Wise County ,Reading,Black,47,47,100
Div,96,Wise County ,Science,Black,21,22,95.5
Div,96,Wise County ,Mathematics,Economically Disadvantaged,1711,1764,97
Div,96,Wise County ,Reading,Economically Disadvantaged,1758,1763,99.7
Div,96,Wise County ,Science,Economically Disadvantaged,736,738,99.7
Div,96,Wise County ,Mathematics,English Learners,0,0,0
Div,96,Wise County ,Reading,English Learners,0,0,0
Div,96,Wise County ,Science,English Learners,0,0,0
Div,96,Wise County ,Mathematics,Female,1309,1367,95.8
Div,96,Wise County ,Reading,Female,1363,1365,99.9
Div,96,Wise County ,Science,Female,424,425,99.8
Div,96,Wise County ,Mathematics,Hispanic,46,48,95.8
Div,96,Wise County ,Reading,Hispanic,46,47,97.9
Div,96,Wise County ,Science,Hispanic,21,21,100
Div,96,Wise County ,Mathematics,Male,1342,1402,95.7
Div,96,Wise County ,Reading,Male,1392,1396,99.7
Div,96,Wise County ,Science,Male,415,415,100
Div,96,Wise County ,Mathematics,Multiple Races,59,60,98.3
Div,96,Wise County ,Reading,Multiple Races,61,61,100
Div,96,Wise County ,Science,Multiple Races,24,24,100
Div,96,Wise County ,Mathematics,Students with Disabilities,487,490,99.4
Div,96,Wise County ,Reading,Students with Disabilities,492,492,100
Div,96,Wise County ,Science,Students with Disabilities,205,205,100
Div,96,Wise County ,Mathematics,White,2476,2588,95.7
Div,96,Wise County ,Reading,White,2576,2581,99.8
Div,96,Wise County ,Science,White,1113,1116,99.7
Div,97,Wythe County ,Mathematics,All Students,1952,1957,99.7
Div,97,Wythe County ,Reading,All Students,1947,1952,99.7
Div,97,Wythe County ,Science,All Students,862,866,99.5
Div,97,Wythe County ,Mathematics,Asian,0,0,0
Div,97,Wythe County ,Reading,Asian,0,0,0
Div,97,Wythe County ,Science,Asian,0,0,0
Div,97,Wythe County ,Mathematics,Black,65,66,98.5
Div,97,Wythe County ,Reading,Black,65,66,98.5
Div,97,Wythe County ,Science,Black,37,37,100
Div,97,Wythe County ,Mathematics,Economically Disadvantaged,919,921,99.8
Div,97,Wythe County ,Reading,Economically Disadvantaged,918,920,99.8
Div,97,Wythe County ,Science,Economically Disadvantaged,386,389,99.2
Div,97,Wythe County ,Mathematics,English Learners,13,13,100
Div,97,Wythe County ,Reading,English Learners,0,0,0
Div,97,Wythe County ,Science,English Learners,0,0,0
Div,97,Wythe County ,Mathematics,Female,910,911,99.9
Div,97,Wythe County ,Reading,Female,908,909,99.9
Div,97,Wythe County ,Science,Female,272,272,100
Div,97,Wythe County ,Mathematics,Hispanic,46,46,100
Div,97,Wythe County ,Reading,Hispanic,44,44,100
