Div Num,Div Name,Subject,Subgroup,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate
128,Virginia Beach City ,English: Reading,Economically Disadvantaged,73,72,72
128,Virginia Beach City ,English: Writing,Economically Disadvantaged,61,61,71
128,Virginia Beach City ,History and Social Sciences,Economically Disadvantaged,61,61,60
128,Virginia Beach City ,Mathematics,Economically Disadvantaged,65,66,68
128,Virginia Beach City ,Science,Economically Disadvantaged,61,64,66
128,Virginia Beach City ,English: Reading,English Learners,47,46,50
128,Virginia Beach City ,English: Writing,English Learners,36,38,32
128,Virginia Beach City ,History and Social Sciences,English Learners,42,47,44
128,Virginia Beach City ,Mathematics,English Learners,55,56,57
128,Virginia Beach City ,Science,English Learners,36,40,40
128,Virginia Beach City ,English: Reading,Female,84,84,84
128,Virginia Beach City ,English: Writing,Female,79,79,86
128,Virginia Beach City ,History and Social Sciences,Female,72,72,72
128,Virginia Beach City ,Mathematics,Female,77,78,79
128,Virginia Beach City ,Science,Female,74,77,78
128,Virginia Beach City ,English: Reading,Hispanic,79,78,78
128,Virginia Beach City ,English: Writing,Hispanic,72,72,74
128,Virginia Beach City ,History and Social Sciences,Hispanic,70,71,72
128,Virginia Beach City ,Mathematics,Hispanic,72,73,73
128,Virginia Beach City ,Science,Hispanic,70,72,74
128,Virginia Beach City ,English: Reading,Male,80,79,79
128,Virginia Beach City ,English: Writing,Male,69,68,77
128,Virginia Beach City ,History and Social Sciences,Male,74,75,73
128,Virginia Beach City ,Mathematics,Male,76,77,78
128,Virginia Beach City ,Science,Male,75,77,78
128,Virginia Beach City ,English: Reading,Multiple Races,84,83,84
128,Virginia Beach City ,English: Writing,Multiple Races,77,74,87
128,Virginia Beach City ,History and Social Sciences,Multiple Races,76,76,75
128,Virginia Beach City ,Mathematics,Multiple Races,78,79,80
128,Virginia Beach City ,Science,Multiple Races,78,79,82
128,Virginia Beach City ,English: Reading,Students with Disabilities,48,48,49
128,Virginia Beach City ,English: Writing,Students with Disabilities,26,25,37
128,Virginia Beach City ,History and Social Sciences,Students with Disabilities,38,37,38
128,Virginia Beach City ,Mathematics,Students with Disabilities,43,44,46
128,Virginia Beach City ,Science,Students with Disabilities,37,39,40
128,Virginia Beach City ,English: Reading,White,89,88,89
128,Virginia Beach City ,English: Writing,White,82,80,90
128,Virginia Beach City ,History and Social Sciences,White,82,82,82
128,Virginia Beach City ,Mathematics,White,84,85,86
128,Virginia Beach City ,Science,White,84,86,87
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,All Students,33,41,26
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,All Students,13,0,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,All Students,25,10,25
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,All Students,31,37,18
218,Virginia School for the Deaf and Blind-Staunton,Science,All Students,39,27,16
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Asian,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Asian,0,,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Asian,0,0,
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Asian,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Science,Asian,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Black,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Black,0,,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Black,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Black,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Science,Black,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Economically Disadvantaged,31,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Economically Disadvantaged,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Economically Disadvantaged,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Economically Disadvantaged,27,54,0
218,Virginia School for the Deaf and Blind-Staunton,Science,Economically Disadvantaged,0,33,0
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,English Learners,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,English Learners,0,,
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,English Learners,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,English Learners,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Science,English Learners,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Female,35,46,30
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Female,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Female,27,15,0
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Female,29,50,23
218,Virginia School for the Deaf and Blind-Staunton,Science,Female,44,31,20
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Hispanic,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Hispanic,0,,
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Hispanic,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Hispanic,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Science,Hispanic,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Male,31,38,24
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Male,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Male,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Male,36,22,15
218,Virginia School for the Deaf and Blind-Staunton,Science,Male,0,20,0
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Multiple Races,0,,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Multiple Races,,0,
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Multiple Races,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,Science,Multiple Races,0,,
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Students with Disabilities,33,41,26
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Students with Disabilities,13,0,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Students with Disabilities,25,10,25
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Students with Disabilities,31,37,18
218,Virginia School for the Deaf and Blind-Staunton,Science,Students with Disabilities,39,27,16
218,Virginia School for the Deaf and Blind-Staunton,English: Reading,White,40,53,27
218,Virginia School for the Deaf and Blind-Staunton,English: Writing,White,0,0,0
218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,White,0,17,0
218,Virginia School for the Deaf and Blind-Staunton,Mathematics,White,33,47,17
218,Virginia School for the Deaf and Blind-Staunton,Science,White,30,14,27
93,Warren County ,English: Reading,All Students,70,70,69
93,Warren County ,English: Writing,All Students,43,44,
93,Warren County ,History and Social Sciences,All Students,55,56,58
93,Warren County ,Mathematics,All Students,64,69,65
93,Warren County ,Science,All Students,58,59,59
93,Warren County ,English: Reading,Asian,69,72,60
93,Warren County ,English: Writing,Asian,0,0,
93,Warren County ,History and Social Sciences,Asian,0,71,61
93,Warren County ,Mathematics,Asian,75,86,73
93,Warren County ,Science,Asian,67,70,53
93,Warren County ,English: Reading,Black,60,60,54
93,Warren County ,English: Writing,Black,29,35,
93,Warren County ,History and Social Sciences,Black,46,41,47
93,Warren County ,Mathematics,Black,54,61,51
93,Warren County ,Science,Black,41,43,56
93,Warren County ,English: Reading,Economically Disadvantaged,62,63,61
93,Warren County ,English: Writing,Economically Disadvantaged,35,35,
93,Warren County ,History and Social Sciences,Economically Disadvantaged,43,45,49
93,Warren County ,Mathematics,Economically Disadvantaged,55,59,57
93,Warren County ,Science,Economically Disadvantaged,47,46,51
93,Warren County ,English: Reading,English Learners,33,25,24
93,Warren County ,English: Writing,English Learners,0,0,
93,Warren County ,History and Social Sciences,English Learners,28,22,23
93,Warren County ,Mathematics,English Learners,35,41,34
93,Warren County ,Science,English Learners,10,20,18
93,Warren County ,English: Reading,Female,73,72,69
93,Warren County ,English: Writing,Female,53,56,
93,Warren County ,History and Social Sciences,Female,54,55,55
93,Warren County ,Mathematics,Female,65,69,65
93,Warren County ,Science,Female,58,57,58
93,Warren County ,English: Reading,Hispanic,59,58,57
93,Warren County ,English: Writing,Hispanic,42,31,
93,Warren County ,History and Social Sciences,Hispanic,55,46,47
93,Warren County ,Mathematics,Hispanic,57,59,58
93,Warren County ,Science,Hispanic,42,52,46
93,Warren County ,English: Reading,Male,67,68,69
93,Warren County ,English: Writing,Male,34,31,
93,Warren County ,History and Social Sciences,Male,56,57,60
93,Warren County ,Mathematics,Male,64,68,65
93,Warren County ,Science,Male,57,61,60
93,Warren County ,English: Reading,Multiple Races,68,70,64
93,Warren County ,English: Writing,Multiple Races,48,53,
93,Warren County ,History and Social Sciences,Multiple Races,42,47,57
93,Warren County ,Mathematics,Multiple Races,59,68,60
93,Warren County ,Science,Multiple Races,41,59,55
93,Warren County ,English: Reading,Students with Disabilities,37,38,36
93,Warren County ,English: Writing,Students with Disabilities,8,5,
93,Warren County ,History and Social Sciences,Students with Disabilities,26,23,23
93,Warren County ,Mathematics,Students with Disabilities,35,39,36
93,Warren County ,Science,Students with Disabilities,25,35,25
93,Warren County ,English: Reading,White,72,73,72
93,Warren County ,English: Writing,White,44,46,
93,Warren County ,History and Social Sciences,White,57,59,60
93,Warren County ,Mathematics,White,67,71,68
93,Warren County ,Science,White,62,61,62
94,Washington County ,English: Reading,All Students,83,84,84
94,Washington County ,English: Writing,All Students,69,67,
94,Washington County ,History and Social Sciences,All Students,78,80,79
94,Washington County ,Mathematics,All Students,83,86,85
94,Washington County ,Science,All Students,76,78,81
94,Washington County ,English: Reading,Asian,86,97,89
94,Washington County ,English: Writing,Asian,0,0,
94,Washington County ,History and Social Sciences,Asian,100,100,100
94,Washington County ,Mathematics,Asian,93,97,100
94,Washington County ,Science,Asian,90,100,100
94,Washington County ,English: Reading,Black,71,74,70
94,Washington County ,English: Writing,Black,0,0,
94,Washington County ,History and Social Sciences,Black,67,67,73
94,Washington County ,Mathematics,Black,69,75,71
94,Washington County ,Science,Black,53,73,58
94,Washington County ,English: Reading,Economically Disadvantaged,76,77,77
94,Washington County ,English: Writing,Economically Disadvantaged,53,58,
94,Washington County ,History and Social Sciences,Economically Disadvantaged,68,72,69
94,Washington County ,Mathematics,Economically Disadvantaged,75,80,79
94,Washington County ,Science,Economically Disadvantaged,65,69,72
94,Washington County ,English: Reading,English Learners,40,57,48
94,Washington County ,English: Writing,English Learners,0,,
94,Washington County ,History and Social Sciences,English Learners,0,80,80
94,Washington County ,Mathematics,English Learners,69,66,60
94,Washington County ,Science,English Learners,0,0,54
94,Washington County ,English: Reading,Female,85,85,86
94,Washington County ,English: Writing,Female,77,75,
94,Washington County ,History and Social Sciences,Female,76,78,77
94,Washington County ,Mathematics,Female,84,87,86
94,Washington County ,Science,Female,77,77,80
94,Washington County ,English: Reading,Hispanic,74,78,78
94,Washington County ,English: Writing,Hispanic,64,63,
94,Washington County ,History and Social Sciences,Hispanic,67,77,84
94,Washington County ,Mathematics,Hispanic,81,86,79
94,Washington County ,Science,Hispanic,79,67,75
94,Washington County ,English: Reading,Male,82,82,82
94,Washington County ,English: Writing,Male,60,60,
94,Washington County ,History and Social Sciences,Male,80,83,81
94,Washington County ,Mathematics,Male,82,85,85
94,Washington County ,Science,Male,75,79,82
94,Washington County ,English: Reading,Multiple Races,84,86,84
94,Washington County ,English: Writing,Multiple Races,53,77,
94,Washington County ,History and Social Sciences,Multiple Races,64,72,78
94,Washington County ,Mathematics,Multiple Races,75,83,89
94,Washington County ,Science,Multiple Races,69,69,78
94,Washington County ,English: Reading,Students with Disabilities,56,59,57
94,Washington County ,English: Writing,Students with Disabilities,14,21,
94,Washington County ,History and Social Sciences,Students with Disabilities,39,48,46
94,Washington County ,Mathematics,Students with Disabilities,50,58,60
94,Washington County ,Science,Students with Disabilities,45,45,49
94,Washington County ,English: Reading,White,84,84,84
94,Washington County ,English: Writing,White,70,66,
94,Washington County ,History and Social Sciences,White,78,81,78
94,Washington County ,Mathematics,White,83,86,85
94,Washington County ,Science,White,76,78,82
130,Waynesboro City ,English: Reading,All Students,58,58,60
130,Waynesboro City ,English: Writing,All Students,34,36,
130,Waynesboro City ,History and Social Sciences,All Students,46,53,48
130,Waynesboro City ,Mathematics,All Students,51,50,54
130,Waynesboro City ,Science,All Students,43,47,50
130,Waynesboro City ,English: Reading,Asian,71,71,70
130,Waynesboro City ,English: Writing,Asian,0,0,
130,Waynesboro City ,History and Social Sciences,Asian,0,73,56
130,Waynesboro City ,Mathematics,Asian,77,70,76
130,Waynesboro City ,Science,Asian,0,67,76
130,Waynesboro City ,English: Reading,Black,40,33,42
130,Waynesboro City ,English: Writing,Black,17,6,
130,Waynesboro City ,History and Social Sciences,Black,30,36,36
130,Waynesboro City ,Mathematics,Black,31,26,34
130,Waynesboro City ,Science,Black,24,31,27
130,Waynesboro City ,English: Reading,Economically Disadvantaged,50,49,53
130,Waynesboro City ,English: Writing,Economically Disadvantaged,22,31,
130,Waynesboro City ,History and Social Sciences,Economically Disadvantaged,35,50,40
130,Waynesboro City ,Mathematics,Economically Disadvantaged,43,42,48
130,Waynesboro City ,Science,Economically Disadvantaged,32,40,43
130,Waynesboro City ,English: Reading,English Learners,12,18,24
130,Waynesboro City ,English: Writing,English Learners,0,8,
130,Waynesboro City ,History and Social Sciences,English Learners,13,21,17
130,Waynesboro City ,Mathematics,English Learners,20,22,33
130,Waynesboro City ,Science,English Learners,9,11,12
