2022-2023 Division Subject-Area Participation Rates,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Male,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Students with Disabilities,28,28,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Students with Disabilities,26,26,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Students with Disabilities,13,13,100
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,White,13,13,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,White,11,11,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,White,0,0,0
Div,93,Warren County ,English: Reading,All Students,2617,2650,99
Div,93,Warren County ,Mathematics,All Students,2384,2417,99
Div,93,Warren County ,Science,All Students,1105,1131,98
Div,93,Warren County ,English: Reading,Asian,24,24,100
Div,93,Warren County ,Mathematics,Asian,21,22,95
Div,93,Warren County ,Science,Asian,10,10,100
Div,93,Warren County ,English: Reading,Black,139,142,98
Div,93,Warren County ,Mathematics,Black,127,132,96
Div,93,Warren County ,Science,Black,72,74,97
Div,93,Warren County ,English: Reading,Economically Disadvantaged,1098,1118,98
Div,93,Warren County ,Mathematics,Economically Disadvantaged,995,1016,98
Div,93,Warren County ,Science,Economically Disadvantaged,449,467,96
Div,93,Warren County ,English: Reading,English Learners,160,160,100
Div,93,Warren County ,Mathematics,English Learners,150,152,99
Div,93,Warren County ,Science,English Learners,62,63,98
Div,93,Warren County ,English: Reading,Female,1230,1246,99
Div,93,Warren County ,Mathematics,Female,1131,1144,99
Div,93,Warren County ,Science,Female,374,379,99
Div,93,Warren County ,English: Reading,Hispanic,313,313,100
Div,93,Warren County ,Mathematics,Hispanic,283,285,99
Div,93,Warren County ,Science,Hispanic,130,135,96
Div,93,Warren County ,English: Reading,Male,1386,1403,99
Div,93,Warren County ,Mathematics,Male,1252,1272,98
Div,93,Warren County ,Science,Male,370,380,97
Div,93,Warren County ,English: Reading,Students with Disabilities,333,344,97
Div,93,Warren County ,Mathematics,Students with Disabilities,294,302,97
Div,93,Warren County ,Science,Students with Disabilities,144,152,95
Div,93,Warren County ,English: Reading,White,1925,1950,99
Div,93,Warren County ,Mathematics,White,1750,1772,99
Div,93,Warren County ,Science,White,801,819,98
Div,94,Washington County ,English: Reading,All Students,3389,3390,100
Div,94,Washington County ,Mathematics,All Students,3094,3095,100
Div,94,Washington County ,Science,All Students,1503,1505,100
Div,94,Washington County ,English: Reading,Asian,33,33,100
Div,94,Washington County ,Mathematics,Asian,28,28,100
Div,94,Washington County ,Science,Asian,20,20,100
Div,94,Washington County ,English: Reading,Black,31,31,100
Div,94,Washington County ,Mathematics,Black,24,24,100
Div,94,Washington County ,Science,Black,14,14,100
Div,94,Washington County ,English: Reading,Economically Disadvantaged,1749,1750,100
Div,94,Washington County ,Mathematics,Economically Disadvantaged,1598,1599,100
Div,94,Washington County ,Science,Economically Disadvantaged,786,788,100
Div,94,Washington County ,English: Reading,English Learners,56,56,100
Div,94,Washington County ,Mathematics,English Learners,59,59,100
Div,94,Washington County ,Science,English Learners,22,22,100
Div,94,Washington County ,English: Reading,Female,1617,1618,100
Div,94,Washington County ,Mathematics,Female,1460,1460,100
Div,94,Washington County ,Science,Female,494,494,100
Div,94,Washington County ,English: Reading,Hispanic,102,102,100
Div,94,Washington County ,Mathematics,Hispanic,104,104,100
Div,94,Washington County ,Science,Hispanic,43,43,100
Div,94,Washington County ,English: Reading,Male,1772,1772,100
Div,94,Washington County ,Mathematics,Male,1634,1635,100
Div,94,Washington County ,Science,Male,523,523,100
Div,94,Washington County ,English: Reading,Students with Disabilities,642,643,100
Div,94,Washington County ,Mathematics,Students with Disabilities,586,586,100
Div,94,Washington County ,Science,Students with Disabilities,257,258,100
Div,94,Washington County ,English: Reading,White,3116,3117,100
Div,94,Washington County ,Mathematics,White,2837,2838,100
Div,94,Washington County ,Science,White,1383,1385,100
Div,130,Waynesboro City ,English: Reading,All Students,1439,1465,98
Div,130,Waynesboro City ,Mathematics,All Students,1341,1363,98
Div,130,Waynesboro City ,Science,All Students,512,550,93
Div,130,Waynesboro City ,English: Reading,Asian,24,24,100
Div,130,Waynesboro City ,Mathematics,Asian,24,24,100
Div,130,Waynesboro City ,Science,Asian,10,10,100
Div,130,Waynesboro City ,English: Reading,Black,235,239,98
Div,130,Waynesboro City ,Mathematics,Black,221,225,98
Div,130,Waynesboro City ,Science,Black,86,91,95
Div,130,Waynesboro City ,English: Reading,Economically Disadvantaged,909,926,98
Div,130,Waynesboro City ,Mathematics,Economically Disadvantaged,863,877,98
Div,130,Waynesboro City ,Science,Economically Disadvantaged,314,333,94
Div,130,Waynesboro City ,English: Reading,English Learners,165,167,99
Div,130,Waynesboro City ,Mathematics,English Learners,161,165,98
Div,130,Waynesboro City ,Science,English Learners,65,68,96
Div,130,Waynesboro City ,English: Reading,Female,680,688,99
Div,130,Waynesboro City ,Mathematics,Female,634,643,99
Div,130,Waynesboro City ,Science,Female,200,202,99
Div,130,Waynesboro City ,English: Reading,Hispanic,302,306,99
Div,130,Waynesboro City ,Mathematics,Hispanic,280,284,99
Div,130,Waynesboro City ,Science,Hispanic,119,125,95
Div,130,Waynesboro City ,English: Reading,Male,759,777,98
Div,130,Waynesboro City ,Mathematics,Male,707,720,98
Div,130,Waynesboro City ,Science,Male,209,215,97
Div,130,Waynesboro City ,English: Reading,Students with Disabilities,194,197,98
Div,130,Waynesboro City ,Mathematics,Students with Disabilities,190,193,98
Div,130,Waynesboro City ,Science,Students with Disabilities,69,72,96
Div,130,Waynesboro City ,English: Reading,White,708,721,98
Div,130,Waynesboro City ,Mathematics,White,659,670,98
Div,130,Waynesboro City ,Science,White,240,260,92
Div,207,West Point ,English: Reading,All Students,397,398,100
Div,207,West Point ,Mathematics,All Students,341,342,100
Div,207,West Point ,Science,All Students,170,171,99
Div,207,West Point ,English: Reading,Asian,0,0,0
Div,207,West Point ,Mathematics,Asian,0,0,0
Div,207,West Point ,Science,Asian,0,0,0
Div,207,West Point ,English: Reading,Black,36,36,100
Div,207,West Point ,Mathematics,Black,35,35,100
Div,207,West Point ,Science,Black,17,17,100
Div,207,West Point ,English: Reading,Economically Disadvantaged,159,160,99
Div,207,West Point ,Mathematics,Economically Disadvantaged,145,146,99
Div,207,West Point ,Science,Economically Disadvantaged,67,68,99
Div,207,West Point ,English: Reading,English Learners,0,0,0
Div,207,West Point ,Mathematics,English Learners,0,0,0
Div,207,West Point ,English: Reading,Female,207,208,100
Div,207,West Point ,Mathematics,Female,179,179,100
Div,207,West Point ,Science,Female,57,57,100
Div,207,West Point ,English: Reading,Hispanic,27,27,100
Div,207,West Point ,Mathematics,Hispanic,24,24,100
Div,207,West Point ,Science,Hispanic,0,0,0
Div,207,West Point ,English: Reading,Male,190,190,100
Div,207,West Point ,Mathematics,Male,162,163,99
Div,207,West Point ,Science,Male,60,60,100
Div,207,West Point ,English: Reading,Students with Disabilities,40,40,100
Div,207,West Point ,Mathematics,Students with Disabilities,39,39,100
Div,207,West Point ,Science,Students with Disabilities,17,17,100
Div,207,West Point ,English: Reading,White,297,298,100
Div,207,West Point ,Mathematics,White,253,254,100
Div,207,West Point ,Science,White,122,123,99
Div,95,Westmoreland County ,English: Reading,All Students,736,737,100
Div,95,Westmoreland County ,Mathematics,All Students,693,697,99
Div,95,Westmoreland County ,Science,All Students,316,320,99
Div,95,Westmoreland County ,English: Reading,Asian,0,0,0
Div,95,Westmoreland County ,Mathematics,Asian,0,0,0
Div,95,Westmoreland County ,English: Reading,Black,276,276,100
Div,95,Westmoreland County ,Mathematics,Black,259,260,100
Div,95,Westmoreland County ,Science,Black,115,115,100
Div,95,Westmoreland County ,English: Reading,Economically Disadvantaged,487,488,100
Div,95,Westmoreland County ,Mathematics,Economically Disadvantaged,455,459,99
Div,95,Westmoreland County ,Science,Economically Disadvantaged,207,210,99
Div,95,Westmoreland County ,English: Reading,English Learners,68,68,100
Div,95,Westmoreland County ,Mathematics,English Learners,69,70,99
Div,95,Westmoreland County ,Science,English Learners,26,26,100
Div,95,Westmoreland County ,English: Reading,Female,332,332,100
Div,95,Westmoreland County ,Mathematics,Female,319,320,100
Div,95,Westmoreland County ,Science,Female,97,97,100
Div,95,Westmoreland County ,English: Reading,Hispanic,123,123,100
Div,95,Westmoreland County ,Mathematics,Hispanic,111,112,99
Div,95,Westmoreland County ,Science,Hispanic,65,66,98
Div,95,Westmoreland County ,English: Reading,Male,404,405,100
Div,95,Westmoreland County ,Mathematics,Male,374,377,99
Div,95,Westmoreland County ,Science,Male,120,120,100
Div,95,Westmoreland County ,English: Reading,Students with Disabilities,113,114,99
Div,95,Westmoreland County ,Mathematics,Students with Disabilities,103,106,97
Div,95,Westmoreland County ,Science,Students with Disabilities,48,50,96
Div,95,Westmoreland County ,English: Reading,White,285,286,100
Div,95,Westmoreland County ,Mathematics,White,271,273,99
Div,95,Westmoreland County ,Science,White,121,124,98
Div,131,Williamsburg-James City County ,English: Reading,All Students,5926,5985,99
Div,131,Williamsburg-James City County ,Mathematics,All Students,5638,5705,99
Div,131,Williamsburg-James City County ,Science,All Students,2338,2432,96
Div,131,Williamsburg-James City County ,English: Reading,Asian,171,171,100
Div,131,Williamsburg-James City County ,Mathematics,Asian,173,174,99
Div,131,Williamsburg-James City County ,Science,Asian,74,74,100
Div,131,Williamsburg-James City County ,English: Reading,Black,1071,1092,98
Div,131,Williamsburg-James City County ,Mathematics,Black,1003,1021,98
Div,131,Williamsburg-James City County ,Science,Black,422,450,94
Div,131,Williamsburg-James City County ,English: Reading,Economically Disadvantaged,2195,2230,98
Div,131,Williamsburg-James City County ,Mathematics,Economically Disadvantaged,2109,2143,98
Div,131,Williamsburg-James City County ,Science,Economically Disadvantaged,823,879,94
Div,131,Williamsburg-James City County ,English: Reading,English Learners,433,435,100
Div,131,Williamsburg-James City County ,Mathematics,English Learners,451,454,99
Div,131,Williamsburg-James City County ,Science,English Learners,173,181,96
Div,131,Williamsburg-James City County ,English: Reading,Female,2844,2866,99
Div,131,Williamsburg-James City County ,Mathematics,Female,2695,2723,99
Div,131,Williamsburg-James City County ,Science,Female,785,793,99
Div,131,Williamsburg-James City County ,English: Reading,Hispanic,838,844,99
Div,131,Williamsburg-James City County ,Mathematics,Hispanic,816,829,98
Div,131,Williamsburg-James City County ,Science,Hispanic,310,325,95
Div,131,Williamsburg-James City County ,English: Reading,Male,3077,3114,99
Div,131,Williamsburg-James City County ,Mathematics,Male,2939,2978,99
Div,131,Williamsburg-James City County ,Science,Male,878,892,98
Div,131,Williamsburg-James City County ,English: Reading,Students with Disabilities,963,979,98
Div,131,Williamsburg-James City County ,Mathematics,Students with Disabilities,917,931,98
Div,131,Williamsburg-James City County ,Science,Students with Disabilities,355,382,93
Div,131,Williamsburg-James City County ,English: Reading,White,3297,3327,99
Div,131,Williamsburg-James City County ,Mathematics,White,3120,3150,99
Div,131,Williamsburg-James City County ,Science,White,1325,1370,97
Div,132,Winchester City ,English: Reading,All Students,2042,2047,100
Div,132,Winchester City ,Mathematics,All Students,1881,1892,99
Div,132,Winchester City ,Science,All Students,808,813,99
Div,132,Winchester City ,English: Reading,Asian,52,52,100
Div,132,Winchester City ,Mathematics,Asian,52,54,96
Div,132,Winchester City ,Science,Asian,30,31,97
Div,132,Winchester City ,English: Reading,Black,197,199,99
Div,132,Winchester City ,Mathematics,Black,179,180,99
Div,132,Winchester City ,Science,Black,79,81,98
Div,132,Winchester City ,English: Reading,Economically Disadvantaged,1299,1304,100
Div,132,Winchester City ,Mathematics,Economically Disadvantaged,1191,1194,100
Div,132,Winchester City ,Science,Economically Disadvantaged,515,519,99
Div,132,Winchester City ,English: Reading,English Learners,674,676,100
Div,132,Winchester City ,Mathematics,English Learners,687,690,100
Div,132,Winchester City ,Science,English Learners,245,247,99
Div,132,Winchester City ,English: Reading,Female,979,981,100
Div,132,Winchester City ,Mathematics,Female,889,890,100
Div,132,Winchester City ,Science,Female,272,274,99
Div,132,Winchester City ,English: Reading,Hispanic,886,888,100
Div,132,Winchester City ,Mathematics,Hispanic,839,839,100
Div,132,Winchester City ,Science,Hispanic,346,348,99
Div,132,Winchester City ,English: Reading,Male,1063,1066,100
Div,132,Winchester City ,Mathematics,Male,992,1002,99
Div,132,Winchester City ,Science,Male,327,328,100
Div,132,Winchester City ,English: Reading,Students with Disabilities,303,304,100
Div,132,Winchester City ,Mathematics,Students with Disabilities,286,288,99
Div,132,Winchester City ,Science,Students with Disabilities,115,117,98
Div,132,Winchester City ,English: Reading,White,745,745,100
Div,132,Winchester City ,Mathematics,White,665,670,99
Div,132,Winchester City ,Science,White,297,297,100
Div,96,Wise County ,English: Reading,All Students,2848,2853,100
Div,96,Wise County ,Mathematics,All Students,2549,2558,100
Div,96,Wise County ,Science,All Students,1192,1194,100
Div,96,Wise County ,English: Reading,Asian,10,10,100
Div,96,Wise County ,Mathematics,Asian,0,0,0
Div,96,Wise County ,Science,Asian,0,0,0
Div,96,Wise County ,English: Reading,Black,54,54,100
Div,96,Wise County ,Mathematics,Black,45,45,100
Div,96,Wise County ,Science,Black,30,30,100
Div,96,Wise County ,English: Reading,Economically Disadvantaged,1808,1812,100
Div,96,Wise County ,Mathematics,Economically Disadvantaged,1630,1636,100
Div,96,Wise County ,Science,Economically Disadvantaged,733,733,100
Div,96,Wise County ,English: Reading,English Learners,0,0,0
Div,96,Wise County ,Mathematics,English Learners,0,0,0
Div,96,Wise County ,English: Reading,Female,1382,1384,100
Div,96,Wise County ,Mathematics,Female,1252,1258,100
Div,96,Wise County ,Science,Female,376,376,100
Div,96,Wise County ,English: Reading,Hispanic,42,43,98
Div,96,Wise County ,Mathematics,Hispanic,38,38,100
Div,96,Wise County ,Science,Hispanic,18,18,100
Div,96,Wise County ,English: Reading,Male,1466,1469,100
Div,96,Wise County ,Mathematics,Male,1297,1300,100
Div,96,Wise County ,Science,Male,427,427,100
Div,96,Wise County ,English: Reading,Students with Disabilities,464,465,100
Div,96,Wise County ,Mathematics,Students with Disabilities,406,408,100
Div,96,Wise County ,Science,Students with Disabilities,186,186,100
Div,96,Wise County ,English: Reading,White,2683,2687,100
Div,96,Wise County ,Mathematics,White,2405,2414,100
Div,96,Wise County ,Science,White,1118,1119,100
Div,97,Wythe County ,English: Reading,All Students,1962,1966,100
Div,97,Wythe County ,Mathematics,All Students,1798,1801,100
Div,97,Wythe County ,Science,All Students,846,853,99
Div,97,Wythe County ,English: Reading,Asian,0,0,0
Div,97,Wythe County ,Mathematics,Asian,0,0,0
Div,97,Wythe County ,Science,Asian,0,0,0
Div,97,Wythe County ,English: Reading,Black,62,62,100
Div,97,Wythe County ,Mathematics,Black,52,52,100
Div,97,Wythe County ,Science,Black,30,31,97
Div,97,Wythe County ,English: Reading,Economically Disadvantaged,909,913,100
Div,97,Wythe County ,Mathematics,Economically Disadvantaged,844,845,100
Div,97,Wythe County ,Science,Economically Disadvantaged,375,379,99
Div,97,Wythe County ,English: Reading,English Learners,0,0,0
Div,97,Wythe County ,Mathematics,English Learners,0,0,0
Div,97,Wythe County ,Science,English Learners,0,0,0
Div,97,Wythe County ,English: Reading,Female,894,897,100
Div,97,Wythe County ,Mathematics,Female,826,828,100
Div,97,Wythe County ,Science,Female,247,248,100
Div,97,Wythe County ,English: Reading,Hispanic,38,38,100
Div,97,Wythe County ,Mathematics,Hispanic,39,39,100
Div,97,Wythe County ,Science,Hispanic,14,14,100
Div,97,Wythe County ,English: Reading,Male,1067,1068,100
