Level,Div Num,Div Name,Subject,Subgroup,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate
Div,91,Sussex County ,History and Social Sciences,Female,50,76,72
Div,91,Sussex County ,Mathematics,Female,39,57,59
Div,91,Sussex County ,Remote Mathematics,Female,52,,
Div,91,Sussex County ,Science,Female,44,64,59
Div,91,Sussex County ,Remote Science,Female,<,,
Div,91,Sussex County ,Remote English: Reading,Female,74,,
Div,91,Sussex County ,English: Reading,Hispanic,35,73,73
Div,91,Sussex County ,English: Writing,Hispanic,<,<,<
Div,91,Sussex County ,History and Social Sciences,Hispanic,<,85,67
Div,91,Sussex County ,Mathematics,Hispanic,38,59,65
Div,91,Sussex County ,Remote Mathematics,Hispanic,<,,
Div,91,Sussex County ,Science,Hispanic,38,54,58
Div,91,Sussex County ,Remote English: Reading,Hispanic,<,,
Div,91,Sussex County ,English: Reading,Male,50,66,68
Div,91,Sussex County ,English: Writing,Male,48,68,50
Div,91,Sussex County ,History and Social Sciences,Male,49,64,74
Div,91,Sussex County ,Mathematics,Male,33,55,57
Div,91,Sussex County ,Science,Male,47,61,55
Div,91,Sussex County ,Remote Science,Male,<,,
Div,91,Sussex County ,Remote Mathematics,Male,41,,
Div,91,Sussex County ,Remote English: Reading,Male,56,,
Div,91,Sussex County ,English: Reading,Multiple Races,<,<,88
Div,91,Sussex County ,English: Writing,Multiple Races,<,<,70
Div,91,Sussex County ,History and Social Sciences,Multiple Races,<,<,<
Div,91,Sussex County ,Mathematics,Multiple Races,<,73,67
Div,91,Sussex County ,Remote Science,Multiple Races,<,,
Div,91,Sussex County ,Remote English: Reading,Multiple Races,<,,
Div,91,Sussex County ,Science,Multiple Races,<,90,<
Div,91,Sussex County ,Remote Mathematics,Multiple Races,<,,
Div,91,Sussex County ,English: Reading,Students with Disabilities,41,42,47
Div,91,Sussex County ,English: Writing,Students with Disabilities,<,21,4
Div,91,Sussex County ,History and Social Sciences,Students with Disabilities,<,29,41
Div,91,Sussex County ,Mathematics,Students with Disabilities,20,37,40
Div,91,Sussex County ,Science,Students with Disabilities,<,34,26
Div,91,Sussex County ,Remote Mathematics,Students with Disabilities,<,,
Div,91,Sussex County ,Remote English: Reading,Students with Disabilities,<,,
Div,91,Sussex County ,English: Reading,White,70,73,76
Div,91,Sussex County ,English: Writing,White,64,88,54
Div,91,Sussex County ,History and Social Sciences,White,63,73,79
Div,91,Sussex County ,Mathematics,White,54,66,67
Div,91,Sussex County ,Science,White,75,80,73
Div,91,Sussex County ,Remote Mathematics,White,63,,
Div,91,Sussex County ,Remote English: Reading,White,83,,
Div,91,Sussex County ,Remote Science,White,<,,
Div,92,Tazewell County ,English: Reading,All Students,78,80,82
Div,92,Tazewell County ,English: Writing,All Students,71,77,77
Div,92,Tazewell County ,History and Social Sciences,All Students,72,81,79
Div,92,Tazewell County ,Mathematics,All Students,67,79,82
Div,92,Tazewell County ,Remote English: Reading,All Students,<,,
Div,92,Tazewell County ,Remote Mathematics,All Students,<,,
Div,92,Tazewell County ,Science,All Students,68,71,74
Div,92,Tazewell County ,English: Reading,Asian,100,<,85
Div,92,Tazewell County ,English: Writing,Asian,<,<,<
Div,92,Tazewell County ,History and Social Sciences,Asian,<,<,<
Div,92,Tazewell County ,Mathematics,Asian,91,83,92
Div,92,Tazewell County ,Science,Asian,<,<,<
Div,92,Tazewell County ,English: Reading,Black,67,64,73
Div,92,Tazewell County ,English: Writing,Black,82,50,63
Div,92,Tazewell County ,History and Social Sciences,Black,63,71,49
Div,92,Tazewell County ,Mathematics,Black,59,66,70
Div,92,Tazewell County ,Science,Black,53,45,58
Div,92,Tazewell County ,English: Reading,Economically Disadvantaged,70,74,77
Div,92,Tazewell County ,English: Writing,Economically Disadvantaged,58,67,71
Div,92,Tazewell County ,History and Social Sciences,Economically Disadvantaged,62,76,72
Div,92,Tazewell County ,Mathematics,Economically Disadvantaged,56,73,77
Div,92,Tazewell County ,Remote English: Reading,Economically Disadvantaged,<,,
Div,92,Tazewell County ,Science,Economically Disadvantaged,59,64,68
Div,92,Tazewell County ,Remote Mathematics,Economically Disadvantaged,<,,
Div,92,Tazewell County ,English: Reading,English Learners,<,,<
Div,92,Tazewell County ,English: Writing,English Learners,<,,
Div,92,Tazewell County ,History and Social Sciences,English Learners,<,,
Div,92,Tazewell County ,Mathematics,English Learners,<,<,<
Div,92,Tazewell County ,Science,English Learners,<,<,<
Div,92,Tazewell County ,English: Reading,Female,81,81,84
Div,92,Tazewell County ,English: Writing,Female,79,83,85
Div,92,Tazewell County ,History and Social Sciences,Female,73,78,77
Div,92,Tazewell County ,Mathematics,Female,67,80,82
Div,92,Tazewell County ,Remote Mathematics,Female,<,,
Div,92,Tazewell County ,Science,Female,65,70,73
Div,92,Tazewell County ,Remote English: Reading,Female,<,,
Div,92,Tazewell County ,English: Reading,Hispanic,50,61,73
Div,92,Tazewell County ,English: Writing,Hispanic,<,<,80
Div,92,Tazewell County ,History and Social Sciences,Hispanic,<,77,71
Div,92,Tazewell County ,Mathematics,Hispanic,44,77,73
Div,92,Tazewell County ,Science,Hispanic,64,70,85
Div,92,Tazewell County ,English: Reading,Male,76,78,80
Div,92,Tazewell County ,English: Writing,Male,63,70,69
Div,92,Tazewell County ,History and Social Sciences,Male,72,84,80
Div,92,Tazewell County ,Mathematics,Male,66,79,81
Div,92,Tazewell County ,Science,Male,71,73,74
Div,92,Tazewell County ,Remote English: Reading,Male,<,,
Div,92,Tazewell County ,Remote Mathematics,Male,<,,
Div,92,Tazewell County ,English: Reading,Multiple Races,73,76,73
Div,92,Tazewell County ,English: Writing,Multiple Races,64,80,60
Div,92,Tazewell County ,History and Social Sciences,Multiple Races,63,85,69
Div,92,Tazewell County ,Mathematics,Multiple Races,63,75,73
Div,92,Tazewell County ,Science,Multiple Races,67,65,76
Div,92,Tazewell County ,English: Reading,Students with Disabilities,51,53,53
Div,92,Tazewell County ,English: Writing,Students with Disabilities,29,34,24
Div,92,Tazewell County ,History and Social Sciences,Students with Disabilities,38,51,50
Div,92,Tazewell County ,Mathematics,Students with Disabilities,43,50,56
Div,92,Tazewell County ,Science,Students with Disabilities,40,36,40
Div,92,Tazewell County ,English: Reading,White,79,81,82
Div,92,Tazewell County ,English: Writing,White,71,78,78
Div,92,Tazewell County ,History and Social Sciences,White,73,82,80
Div,92,Tazewell County ,Mathematics,White,67,80,83
Div,92,Tazewell County ,Remote Mathematics,White,<,,
Div,92,Tazewell County ,Remote English: Reading,White,<,,
Div,92,Tazewell County ,Science,White,68,72,74
Div,128,Virginia Beach City ,English: Reading,All Students,78,82,82
Div,128,Virginia Beach City ,English: Writing,All Students,79,74,73
Div,128,Virginia Beach City ,History and Social Sciences,All Students,67,74,73
Div,128,Virginia Beach City ,Mathematics,All Students,69,76,77
Div,128,Virginia Beach City ,Remote Mathematics,All Students,58,,
Div,128,Virginia Beach City ,Remote Science,All Students,48,,
Div,128,Virginia Beach City ,Science,All Students,69,75,77
Div,128,Virginia Beach City ,Remote English: Reading,All Students,68,,
Div,128,Virginia Beach City ,English: Reading,Asian,88,90,89
Div,128,Virginia Beach City ,English: Writing,Asian,92,90,88
Div,128,Virginia Beach City ,History and Social Sciences,Asian,82,88,91
Div,128,Virginia Beach City ,Mathematics,Asian,84,90,91
Div,128,Virginia Beach City ,Remote Science,Asian,50,,
Div,128,Virginia Beach City ,Remote Mathematics,Asian,74,,
Div,128,Virginia Beach City ,Science,Asian,82,88,89
Div,128,Virginia Beach City ,Remote English: Reading,Asian,81,,
Div,128,Virginia Beach City ,English: Reading,Black,59,68,67
Div,128,Virginia Beach City ,English: Writing,Black,63,55,56
Div,128,Virginia Beach City ,History and Social Sciences,Black,43,54,53
Div,128,Virginia Beach City ,Mathematics,Black,46,59,60
Div,128,Virginia Beach City ,Remote English: Reading,Black,62,,
Div,128,Virginia Beach City ,Remote Mathematics,Black,49,,
Div,128,Virginia Beach City ,Remote Science,Black,31,,
Div,128,Virginia Beach City ,Science,Black,44,52,56
Div,128,Virginia Beach City ,English: Reading,Economically Disadvantaged,65,73,72
Div,128,Virginia Beach City ,English: Writing,Economically Disadvantaged,67,61,61
Div,128,Virginia Beach City ,History and Social Sciences,Economically Disadvantaged,52,61,61
Div,128,Virginia Beach City ,Mathematics,Economically Disadvantaged,54,65,66
Div,128,Virginia Beach City ,Remote Science,Economically Disadvantaged,40,,
Div,128,Virginia Beach City ,Remote Mathematics,Economically Disadvantaged,46,,
Div,128,Virginia Beach City ,Science,Economically Disadvantaged,53,61,64
Div,128,Virginia Beach City ,Remote English: Reading,Economically Disadvantaged,64,,
Div,128,Virginia Beach City ,English: Reading,English Learners,34,47,46
Div,128,Virginia Beach City ,English: Writing,English Learners,32,36,38
Div,128,Virginia Beach City ,History and Social Sciences,English Learners,35,42,47
Div,128,Virginia Beach City ,Mathematics,English Learners,47,55,56
Div,128,Virginia Beach City ,Science,English Learners,25,36,40
Div,128,Virginia Beach City ,Remote Mathematics,English Learners,<,,
Div,128,Virginia Beach City ,Remote English: Reading,English Learners,<,,
Div,128,Virginia Beach City ,Remote Science,English Learners,<,,
Div,128,Virginia Beach City ,English: Reading,Female,80,84,84
Div,128,Virginia Beach City ,English: Writing,Female,83,79,79
Div,128,Virginia Beach City ,History and Social Sciences,Female,65,72,72
Div,128,Virginia Beach City ,Mathematics,Female,69,77,78
Div,128,Virginia Beach City ,Remote English: Reading,Female,76,,
Div,128,Virginia Beach City ,Remote Science,Female,49,,
Div,128,Virginia Beach City ,Remote Mathematics,Female,58,,
Div,128,Virginia Beach City ,Science,Female,69,74,77
Div,128,Virginia Beach City ,English: Reading,Hispanic,72,79,78
Div,128,Virginia Beach City ,English: Writing,Hispanic,73,72,72
Div,128,Virginia Beach City ,History and Social Sciences,Hispanic,61,70,71
Div,128,Virginia Beach City ,Mathematics,Hispanic,62,72,73
Div,128,Virginia Beach City ,Remote Mathematics,Hispanic,50,,
Div,128,Virginia Beach City ,Remote Science,Hispanic,75,,
Div,128,Virginia Beach City ,Remote English: Reading,Hispanic,72,,
Div,128,Virginia Beach City ,Science,Hispanic,64,70,72
Div,128,Virginia Beach City ,English: Reading,Male,76,80,79
Div,128,Virginia Beach City ,English: Writing,Male,75,69,68
Div,128,Virginia Beach City ,History and Social Sciences,Male,68,74,75
Div,128,Virginia Beach City ,Mathematics,Male,68,76,77
Div,128,Virginia Beach City ,Science,Male,70,75,77
Div,128,Virginia Beach City ,Remote English: Reading,Male,60,,
Div,128,Virginia Beach City ,Remote Science,Male,46,,
Div,128,Virginia Beach City ,Remote Mathematics,Male,58,,
Div,128,Virginia Beach City ,English: Reading,Multiple Races,78,84,83
Div,128,Virginia Beach City ,English: Writing,Multiple Races,81,77,74
Div,128,Virginia Beach City ,History and Social Sciences,Multiple Races,70,76,76
Div,128,Virginia Beach City ,Mathematics,Multiple Races,68,78,79
Div,128,Virginia Beach City ,Science,Multiple Races,72,78,79
Div,128,Virginia Beach City ,Remote Science,Multiple Races,38,,
Div,128,Virginia Beach City ,Remote Mathematics,Multiple Races,59,,
Div,128,Virginia Beach City ,Remote English: Reading,Multiple Races,63,,
Div,128,Virginia Beach City ,English: Reading,Students with Disabilities,47,48,48
Div,128,Virginia Beach City ,English: Writing,Students with Disabilities,40,26,25
Div,128,Virginia Beach City ,History and Social Sciences,Students with Disabilities,35,38,37
Div,128,Virginia Beach City ,Mathematics,Students with Disabilities,39,43,44
Div,128,Virginia Beach City ,Remote Mathematics,Students with Disabilities,36,,
Div,128,Virginia Beach City ,Remote Science,Students with Disabilities,18,,
Div,128,Virginia Beach City ,Remote English: Reading,Students with Disabilities,38,,
Div,128,Virginia Beach City ,Science,Students with Disabilities,34,37,39
Div,128,Virginia Beach City ,English: Reading,White,85,89,88
Div,128,Virginia Beach City ,English: Writing,White,86,82,80
Div,128,Virginia Beach City ,History and Social Sciences,White,76,82,82
Div,128,Virginia Beach City ,Mathematics,White,77,84,85
Div,128,Virginia Beach City ,Remote Mathematics,White,61,,
Div,128,Virginia Beach City ,Science,White,79,84,86
Div,128,Virginia Beach City ,Remote English: Reading,White,72,,
Div,128,Virginia Beach City ,Remote Science,White,66,,
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,All Students,37,33,41
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,All Students,<,13,<
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,All Students,<,25,10
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,All Students,19,31,37
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,All Students,36,39,27
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Asian,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Asian,<,<,
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Asian,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Asian,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Asian,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Black,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Black,<,<,
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Black,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Black,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Black,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Economically Disadvantaged,31,31,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Economically Disadvantaged,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Economically Disadvantaged,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Economically Disadvantaged,21,27,54
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Economically Disadvantaged,<,<,33
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,English Learners,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,English Learners,,<,
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,English Learners,,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,English Learners,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,English Learners,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Female,43,35,46
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Female,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Female,<,27,15
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Female,11,29,50
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Female,<,44,31
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Hispanic,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Hispanic,<,<,
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Hispanic,,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Hispanic,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Hispanic,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Male,<,31,38
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Writing,Male,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Male,<,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Male,<,36,22
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Male,<,<,20
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Multiple Races,,<,
Div,218,Virginia School for the Deaf and Blind-Staunton,History and Social Sciences,Multiple Races,,,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Multiple Races,,<,<
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Multiple Races,,<,
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Students with Disabilities,37,33,41
